TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
10-07-2026,10-07-2026,CM,BSE,STK,511523,INE882C01035,VEERHEALTH,XT,,,,,VEERHEALTH CARE LIMITED,37.95,38,37,38,38,37.77,,38,,,127313,4818919,241,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511525,INE376A01032,PANINDIAC,X,,,,,PAN INDIA CORPORATION LTD.,1.69,1.75,1.6,1.7,1.7,1.71,,1.7,,,20546,34854,102,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511533,INE135C01012,SAHARAHOUS,X,,,,,SAHARA HOUSINGFINA CORPORATION,39.72,41.49,39.7,41.43,41.43,40.13,,41.43,,,755,30074,11,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511535,INE026C01013,NDASEC,X,,,,,NDA SECURITIES LTD.,32.13,32.13,31.01,31.98,32,32.13,,31.98,,,1467,46732,11,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511539,INE533B01028,SUPRATRE,X,,,,,Supra Trends Limited,13.8,13.8,13.5,13.5,13.5,13.8,,13.5,,,10,137,2,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511543,INE777C01011,GSBFIN,X,,,,,GSB FINANCE LTD.,47.48,47.48,45.3,47.12,47.12,39.57,,47.12,,,125557,5921882,528,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511549,INE367A01015,MORARKFI,X,,,,,MORARKA FINANCE LTD.,60.07,60.8,59,60.03,60,60.07,,60.03,,,1849,111030,37,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511551,INE903D01011,MONARCH,B,,,,,Monarch Networth Capital Limit,352,362.95,351.75,360.3,360.3,351.6,,360.65,,,7762,2775379,248,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511557,INE732K01027,PROFINC,Z,,,,,PRO FIN CAPITAL SERVICES LTD.,2.89,3,2.83,2.93,2.93,2.91,,2.93,,,600779,1749252,249,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511559,INE289C01025,TEAMGTY,B,,,,,TEAM INDIA GUARANTY LIMITED,255.95,255.95,232.05,234,234,228.8,,233.88,,,205,47996,30,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511571,INE754C01010,CRESCENTIS,X,,,,,Crescentis Capital Limited,116,116,108,110.2,110.2,111.5,,110.2,,,5131,566449,104,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511577,INE304E01010,MANTRA,X,,,,,Mantra Capital Limited,16.59,17.2,16.01,16.51,16.51,16.74,,16.51,,,3819,62904,7,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511585,INE425F01028,BEFOUNDMOL,X,,,,,BEFOUND MOVEMENT LIMITED,3.49,3.5,3.49,3.5,3.5,3.34,,3.5,,,2226,7790,6,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511589,INE323B01024,AVONMORE,B,,,,,AVONMORE CAPITAL & MANAGEMENT,10,10.16,9.99,10,9.99,9.98,,9.99,,,6945,69671,34,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511593,INE212B01011,LIBORDFIN,X,,,,,LIBORD FINANCE LTD,16.95,17.2,15.61,16.9,16.9,16.49,,16.9,,,4214,71199,29,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511601,INE216B01012,YASHMGM,X,,,,,YASH MANAGEMENT & SATELLITE LT,9.51,9.51,9.4,9.47,9.47,9.51,,9.47,,,1323,12488,11,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511605,INE420B01036,ARIHANTCAP,B,,,,,ARIHANT CAPITAL MARKETS LTD.,75.11,76.3,74.07,74.41,74.07,74.8,,75.05,,,7234,544331,192,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511609,INE569B01022,ISLCONSUL,X,,,,,ISL CONSULTING LTD.,19.31,19.31,18.2,19,19,19.31,,19,,,130,2505,12,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511611,INE891B01012,DCMFINSERV,T,,,,,DCM FINANCIAL SERVICES LTD.,5.25,5.35,5.25,5.25,5.25,5.25,,5.25,,,1224,6526,4,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511626,INE229D01011,RRFIN,XT,,,,,RR FINANCIAL CONSULTANTS LTD.,81.93,81.93,81.93,81.93,81.93,86.24,,81.93,,,2302,188602,29,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511628,INE417D01020,FEDDERSHOL,B,,,,,FEDDERS HOLDING LIMITED,43.02,44.35,41.8,44.1,44.2,42.21,,44.15,,,19536,838802,164,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511630,INE699B01027,SAMBHAAV,B,,,,,SAMBHAAV MEDIA LTD.,6.6,6.6,6.4,6.4,6.4,6.53,,6.34,,,4101,26572,52,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511636,INE234E01027,DJSSS,X,,,,,DJS STOCK & SHARES LTD.,1.84,1.84,1.73,1.8,1.8,1.82,,1.8,,,16700,29735,52,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511644,INE113B01037,OMEGAIN,X,,,,,OMEGA INTERACTIVE TECHNOLOGIES,39.46,39.46,39.46,39.46,39.46,41.53,,39.46,,,4851,191420,105,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511654,INE309D01011,SUGALDAM,X,,,,,SUGAL & DAMANI SHARE BROKERS L,60,60.2,60,60.2,60.2,60,,60.2,,,417,25023,3,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511658,INE027D01019,NETTLINX,X,,,,,NETTLINX LTD.,16.16,16.16,15.61,15.76,15.61,15.92,,15.76,,,9328,149184,34,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511664,INE443D01018,BGIL,X,,,,,BGIL FILMS & TECHNOLOGIES LTD.,8.48,8.48,8.01,8.17,8.17,8.25,,8.17,,,35709,294636,90,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511672,INE099G01011,SCANSTL,B,,,,,Scan Steels Limited,43.89,50.5,42.8,47.47,47.47,42.6,,47.45,,,274057,12813327,3208,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511676,INE289B01019,GICHSGFIN,B,,,,,GIC HOUSING FINANCE LTD.,151.15,153.25,151,151.55,151,151.15,,151.23,,,3091,469190,197,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511692,INE759C01027,AJCON,X,,,,,AJCON GLOBAL SERVICES LTD.,6.2,6.2,5.93,5.97,5.97,5.99,,5.97,,,3832,22885,26,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511700,INE625D01028,STANCAP,X,,,,,STANDARD CAPITAL MARKETS LTD.,0.42,0.44,0.41,0.43,0.43,0.42,,0.43,,,12337934,5222298,1304,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511702,INE290E01011,YOGI,X,,,,,YOGI LIMITED,170.15,184,170,176.15,178.1,171.9,,176.15,,,2984,518163,40,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511710,INE717D01023,CUBIFIN,XT,,,,,CUBICAL FINANCIAL SERVICES LTD,3.69,3.69,3.69,3.69,3.69,3.76,,3.69,,,7613,28091,14,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511712,INE452B01013,RELICTEC,X,,,,,RELIC TECHNOLOGIES LTD.,73.49,73.49,64.28,67.43,66.46,75.49,,67.43,,,457,30750,24,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511714,INE875B01015,NIMBSPROJ,T,,,,,NIMBUS PROJECTS LTD.,203,203,203,203,203,213.15,,203.75,,,2,406,1,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511716,INE359A01012,INVIGO,X,,,,,Invigorated Business Consultin,5.71,6.45,5.71,6.07,6.06,6.03,,6.07,,,955,5908,17,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511724,INE020D01022,BAIDFIN,B,,,,,BAID FINSERV LIMITED,10.71,10.71,10.14,10.36,10.32,10.21,,10.27,,,12542,129029,38,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511726,INE946H01037,VIPULLTD,T,,,,,VIPUL LTD.,16.24,16.98,16.24,16.98,16.98,16.18,,16.98,,,17179,290246,103,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511728,INE006C01015,KZLFIN,X,,,,,K.Z.LEASING & FINANCE LTD.,16.75,16.75,16.75,16.75,16.75,16.75,,16.75,,,50,837,1,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511740,INE239B01014,RFL,XT,,,,,RUPAREL FOOD PRODUCTS LIMITED,155,162.75,150,150,150,155,,150,,,52,7817,3,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511742,INE583D01011,UGROCAP,B,,,,,UGRO CAPITAL LIMITED,95.89,98.26,95.73,98.01,97.97,94.66,,98.01,,,20252,1973849,493,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511754,INE861D01011,SAHLIBHFI,B,,,,,SHALIBHADRA FINANCE LTD.,80.1,80.99,77.2,79.5,79.5,79.41,,79.39,,,17465,1374380,59,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511756,INE195I01013,ABIRAFN,Z,,,,,ABIRAMI FINANCIAL SERVICES (IN,33,33,33,33,33,33,,33,,,5,165,1,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511764,INE819K01014,AASTAFIN,X,,,,,Aastamangalam Finance Limited,36.38,38.51,34.1,37.13,37.13,35.08,,37.13,,,273846,10053886,223,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511766,INE296G01013,MUTHOOTCAP,B,,,,,MUTHOOT CAPITAL SERVICES LTD.,218.9,224.05,218.9,223.7,220.5,218,,222.57,,,2371,528724,285,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,511768,INE677D01037,MASTERTR,B,,,,,MASTER TRUST LTD.,97,102.16,89.1,92.9,89.1,96.03,,93.2,,,485668,46968406,2692,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512008,INE886D01026,EFCIL,B,,,,,EFC (I) LIMITED,189.15,194.6,189.1,192.35,192.5,193,,192.25,,,11682,2243318,207,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512014,INE754D01018,SOBME,X,,,,,SOBHAGYA MERCHANTILE LTD.,904.95,904.95,861.1,898.75,892,887.5,,898.75,,,170,151032,25,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512018,INE135H01029,TTGIL,X,,,,,TOMORROW TECHNOLOGIES GLOBAL I,8.38,8.38,7.91,8.01,8.16,8.34,,8.01,,,41909,343586,63,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512020,INE967G01019,ZSARACOM,B,,,,,SARASWATI COMMERCIAL (INDIA) L,12615.6,13470,12600,13235.25,13387,12691.6,,13122,,,57,748982,37,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512025,INE767M01029,ASGARD,X,,,,,ASGARD ALCOBEV LIMITED,32.99,32.99,32,32.46,32.46,32.27,,32.46,,,19442,631194,118,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512026,INE603D01017,VEGA,XT,,,,,VEGA JEWELLERS LIMITED,61.95,61.95,61.95,61.95,61.95,61.95,,61.95,,,170,10531,1,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512038,INE887D01016,TCC,B,,,,,TCC CONCEPT LIMITED,348.65,348.65,320,320.25,320.45,328.4,,321.1,,,4860,1599775,148,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512047,INE510H01015,ROYALIND,XT,,,,,ROYAL INDIA CORPORATION LIMITE,6.11,6.14,5.83,5.88,5.87,6.03,,5.88,,,18721,111241,90,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512048,INE195E01020,DHANSAFAL,X,,,,,DHANSAFAL FINSERVE LIMITED,2.35,2.42,2.3,2.35,2.35,2.37,,2.35,,,61519,144060,84,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512062,INE896J01014,TANDHANIN,XT,,,,,TANDHAN INDUSTRIES LIMITED,154.75,154.75,154.6,154.6,154.6,151.75,,154.6,,,733,113321,2,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512064,INE762D01011,VISVEN,X,,,,,VISHVPRABHA VENTURES LIMITED,44.94,44.94,38.93,39.86,39.88,43.25,,39.86,,,181,7178,11,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512065,INE738D01029,MRUTR,XT,,,,,MRUGESH TRADING LTD.,64.93,64.93,64.93,64.93,64.93,63.66,,64.93,,,511,33179,5,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512068,INE945F01025,DECNGOLD,B,,,,,DECCAN GOLD MINES LTD.,207.95,212.85,203.1,204.95,203.1,204.75,,205.27,,,359360,74603834,3579,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512070,INE628A01036,UPL,A,,,,,UPL LIMITED,586.75,599.5,586.35,594.65,594.65,581.85,,594.75,,,35425,21108457,1214,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512093,INE234B01023,CRANESSOFT,Z,,,,,CRANES SOFTWARE INTERNATIONAL,4.09,4.09,3.73,3.76,3.75,3.9,,3.76,,,10946,42187,41,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512097,INE092G01024,SAICOM,X,,,,,SAIANAND COMMERCIAL LIMITED,0.22,0.23,0.22,0.23,0.23,0.22,,0.23,,,27024,6083,27,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512099,INE750G01019,EY,XT,,,,,EYANTRA VENTURES LIMITED,642.2,709,642.2,709,709,676,,709,,,221,141993,8,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512103,INE276H01013,NIDHGRN,XT,,,,,NIDHI GRANITES LTD.,359.6,373.7,339.5,365.35,365.4,356.2,,365.35,,,674,244271,26,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512109,INE461H01011,AVIVA,X,,,,,AVIVA INDUSTRIES LTD.,61.69,61.69,61.69,61.69,61.69,62,,61.69,,,10,616,3,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512115,INE649C01012,ROSEMER,X,,,,,ROSE MERC.LTD.,68.89,68.89,62.51,62.99,63,62.68,,62.99,,,624,39308,13,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512131,INE529F01035,SIGIND,B,,,,,SIGNET INDUSTRIES LIMITED,54,54,47,48.22,48.22,46.98,,47.33,,,1714,83135,35,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512149,INE758A01072,AVANCE,X,,,,,AVANCE TECHNOLOGIES LTD.,0.94,0.96,0.94,0.94,0.94,0.94,,0.94,,,9041853,8574585,1708,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512161,INE650K01021,SECURKLOUD,B,,,,,SECUREKLOUD TECHNOLOGIES LIMIT,19.05,19.5,18.02,18.96,18.96,18.84,,18.86,,,7981,150616,35,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512165,INE365O01028,ABANSENT,T,,,,,ABANS ENTERPRISES LTD,28,29.5,27.3,28.82,29.5,28.48,,28.79,,,2866,81909,25,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512169,INE968E01012,CAPRICORN,XT,,,,,CAPRICORN SYSTEMS GLOBAL SOLUT,17.9,17.9,17.2,17.2,17.2,18.1,,17.2,,,35869,619326,66,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512175,INE685D01022,VAMA,X,,,,,VAMA INDUSTRIES LTD.,3.73,3.75,3.41,3.65,3.65,3.43,,3.65,,,45012,164707,106,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512179,INE805D01034,SUNTECK,A,,,,,SUNTECK REALTY LTD.,319.25,332,319.25,327.45,327.5,319.2,,327.2,,,15391,5047735,486,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512197,INE798C01017,SILVERO,Z,,,,,SILVER OAK COMMERCIAL LTD.,5.9,5.9,5.61,5.7,5.7,5.9,,5.7,,,2845,16251,19,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512217,INE730E01016,PRISMMEDI,XT,,,,,PRISM MEDICO AND PHARMACY LTD.,27.5,29.59,27.5,28.8,28.8,28.8,,28.8,,,2552,72868,17,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512229,INE379J01029,VERITAS,XT,,,,,VERITAS (INDIA) LTD.,182.15,182.15,176.1,182.1,182.15,178.6,,182.1,,,5037,916654,64,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512237,INE070D01027,JAICORPLTD,B,,,,,JAI CORP LTD.,111,112.35,110.15,111.25,111.4,109.1,,111.23,,,31250,3476231,382,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512247,INE894A01026,ASHCAP,X,,,,,ASHIRWAD CAPITAL LTD.,2.75,2.79,2.71,2.74,2.76,2.74,,2.74,,,37149,102426,216,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512257,INE895A01023,SVARTCORP,X,,,,,SWASTI VINAYAKA ART AND HERITA,3.64,3.75,3.62,3.64,3.64,3.71,,3.64,,,46356,170450,134,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512267,INE200D01020,MMWL,T,,,,,MEDIA MATRIX WORLDWIDE LTD.,13.13,13.8,13.13,13.26,13.26,13.2,,13.28,,,2363,31357,10,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512277,INE340U01010,AUTOINT,X,,,,,AUTORIDERS INTERNATIONAL LTD.,335.6,346,335,340,344,335.6,,340,,,59,20099,11,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512296,INE458B01036,BHAGYANGR,T,,,,,BHAGYANAGAR INDIA LTD.,375,391,375,386.7,390.95,374,,383.85,,,10983,4242943,288,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512301,INE417N01011,CHMBBRW,XT,,,,,CHAMBAL BREWERIES & DISTILLERI,32.2,32.2,32.2,32.2,32.2,30.67,,32.2,,,7378,237571,21,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512329,INE385F01024,SGMART,B,,,,,SG MART LIMITED,660.45,679.3,654,657.1,654,663.5,,658.4,,,16308,10861285,535,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512344,INE068C01015,ARAVALIS,X,,,,,ARAVALI SECURITIES & FINANCE L,3.7,3.7,3.7,3.7,3.7,3.7,,3.7,,,241,891,6,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512345,INE745A01012,LEXGLOBAL,XT,,,,,LEXORA GLOBAL LIMITED,198,198,198,198,198,199,,198,,,3,594,1,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512361,INE108G01010,CUPIDALBV,XT,,,,,CUPID BREWERIES AND DISTILLERI,33.95,34.18,32.5,33.25,33.15,33.28,,33.25,,,122451,4076482,421,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512379,INE716D01033,CRSL,X,,,,,CRESSANDA RAILWAY SOLUTIONS LI,2.28,2.28,2.22,2.27,2.27,2.26,,2.27,,,221771,501340,467,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512381,INE992I01013,STARTECK,B,,,,,STARTECK FINANCE LIMITED,283,285,282.9,285,285,282.25,,280.3,,,3000,850365,10,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512393,INE037B01020,SHARDUL,B,,,,,SHARDUL SECURITIES LTD.,28.1,33.72,28.04,33.72,33.72,28.1,,33.7,,,20830,675563,528,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512399,INE017I01027,SERA,X,,,,,SERA INVESTMENTS & FINANCE IND,41.74,41.74,39.6,40.87,41.2,40.59,,40.87,,,25238,1024654,79,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512415,INE319T01016,MERCTRD,X,,,,,MERCURY TRADE LINKS LTD.,5.22,5.22,5.04,5.13,5.13,5.03,,5.13,,,11427,58933,58,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512437,INE412D01013,APOLLOFI,X,,,,,APOLLO FINVEST (INDIA) LTD.,359,380,350,369.7,369,350,,369.7,,,394,143983,32,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512441,INE993I01029,ENBETRD,X,,,,,Enbee Trade &amp; Finance Ltd,0.27,0.27,0.26,0.26,0.26,0.27,,0.26,,,8478343,2228329,656,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512443,INE162L01017,GANONPRO,X,,,,,Ganon Products Limited,13,13.74,12.15,12.15,12.15,13.5,,12.15,,,137404,1722420,156,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512453,INE564J01026,SHRJAGP,X,,,,,SHRI JAGDAMBA POLYMERS LTD.,585.1,609,585.1,604,603,590.4,,604,,,1227,736484,44,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512455,INE281B01032,LLOYDSME,A,,,,,LLOYDS METALS AND ENERGY LTD.,1751.95,1828.95,1751.95,1798.55,1798.55,1747.15,,1799.5,,,99073,177402365,4067,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512463,INE080I01025,LLOYDSENT,A,,,,,LLOYDS ENTERPRISES LIMITED,75.89,78.5,74.7,78.18,78.28,74.54,,78.18,,,311569,24028264,1501,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512477,INE765L01017,BETXIND,X,,,,,BETEX INDIA LTD.,497.95,497.95,489.95,490,490,475,,490,,,13,6382,5,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512489,INE876A01023,OASISEC,XT,,,,,OASIS SECURITIES LTD.,12,12.39,11.8,12.26,12,12.34,,12.26,,,10585,129048,26,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512493,INE590B01010,GARNETINT,X,,,,,GARNET INTERNATIONAL LTD.,60.96,63,60.96,62.16,62.99,60.92,,62.16,,,2834,174782,28,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512499,INE435E01020,SHALPRO,X,,,,,SHALIMAR PRODUCTIONS LTD.,0.29,0.29,0.29,0.29,0.29,0.28,,0.29,,,2501636,725474,395,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512519,INE668D01028,DONEAR,B,,,,,DONEAR INDUSTRIES LTD.,85.27,85.44,82.5,84.91,84.91,84.55,,85.31,,,1981,167311,153,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512527,INE091C01017,SUPER,X,,,,,SUPER SALES INDIA LTD.,866.15,877.95,866,868.8,866.85,859.95,,868.8,,,354,307078,23,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512529,INE807F01027,VIYASH,B,,,,,VIYASH SCIENTIFIC LIMITED,282,283.2,274.5,278.35,278.35,280.85,,277.8,,,47034,13153460,788,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512531,INE655A01013,STCINDIA,B,,,,,STATE TRADING CORPORATION OF I,124.9,125.8,122.1,122.25,122.1,121.9,,122.35,,,3780,469675,77,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512559,INE080B01012,KOHINOOR,B,,,,,KOHINOOR FOODS LTD.,24.9,24.9,23.41,24.4,24.3,24.41,,24.37,,,18481,446740,352,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512565,INE581D01015,NEELKANTH,X,,,,,NEELKANTH LIMITED,39.5,39.5,39.5,39.5,39.5,39.5,,39.5,,,24,948,1,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512573,INE871C01038,AVANTIFEED,A,,,,,AVANTI FEEDS LTD.,925,939,915.9,923.7,926.7,920.5,,924.5,,,43247,39986700,1583,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512587,INE077B01018,ZODJRDMKJ,X,,,,,ZODIAC-JRD-MKJ LTD.,35.53,36.16,34.85,36.16,36.16,35.53,,36.16,,,1436,50736,16,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512589,INE579D01019,SITAENT,X,,,,,SITA ENTERPRISES LTD.,161.8,163.9,143.1,147.45,147.45,159.55,,147.45,,,6256,941451,115,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512591,INE183U01022,PULSRIN,X,,,,,PULSAR INTERNATIONAL LTD.,0.49,0.5,0.48,0.49,0.49,0.5,,0.49,,,7338292,3591045,655,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512595,INE348N01042,MANBRO,X,,,,,Manbro Industries Limited,49.56,51,49.4,50.39,50.38,49.53,,50.39,,,146792,7351814,385,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512597,INE681C01015,KEYFINSERV,B,,,,,KEYNOTE FINANCIAL SERVICES LIM,262.2,264,262.2,263.05,262.6,274.25,,264.32,,,400,105134,23,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512599,INE423A01024,ADANIENT,A,,,,,ADANI ENTERPRISES LTD.,3100.05,3183.3,3100.05,3155.15,3155.15,3085.3,,3157.2,,,121806,384271998,8557,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512600,INE307N01014,ASTALLTD,X,,,,,ASTAL LABORATORIES LIMITED,83,84.49,80.56,82.22,83.96,82.15,,82.22,,,14670,1215815,131,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512604,INE772B01014,HARIAEXPO,X,,,,,HARIA EXPORTS LTD.,6.85,7.19,6.85,7.19,7.19,6.85,,7.19,,,8750,62602,12,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512608,INE474E01029,BHANDARI,T,,,,,BHANDARI HOSIERY EXPORTS LTD.,2.81,3.04,2.81,2.95,2.95,2.95,,2.94,,,10767,31882,37,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512618,INE629C01014,RLF,X,,,,,RLF LTD.,9.5,9.5,9.25,9.35,9.35,9.6,,9.35,,,198,1841,6,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512624,INE769D01016,REGENTRP,X,,,,,Regent Enterprises Limited,5.27,5.29,5.12,5.22,5.27,5.24,,5.22,,,7378,38864,36,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512626,INE231G01010,ORBTEXP,T,,,,,ORBIT EXPORTS LTD.,235,235,228,232.1,232,231.05,,231.54,,,2260,520364,22,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,512634,INE104E01014,SAVERA,X,,,,,SAVERA INDUSTRIES LTD.,164.95,164.95,159,161.5,162,157,,161.5,,,3374,538063,14,F1,1,,,,,
